file,mel,ita_ssynth,ita_kmeans,ita_bevan
data/output_10k/output/skin_010/hairModel_020/mel_0.12/fB_0.002/lesion_6/T_030/HbO2x1.0Epix0.4/hairAlb_0.9-0.9-0.9/light_surgery_4k/ROT1-0-0_135/image.png,0.12,44.65275710291424,43.75849014153483,45.95851447829504
data/output_10k/output/skin_010/hairModel_020/mel_0.43/fB_0.02/lesion_13/T_030/HbO2x0.1Epix0.15/hairAlb_0.9-0.9-0.9/light_vulture_hide_4k/ROT0-0-1_270/image.png,0.43,14.381394591090604,14.381394591090602,-9.647905090423102
data/output_10k/output/skin_010/hairModel_020/mel_0.21/fB_0.005/lesion_11/T_050/HbO2x1.0Epix0.1/hairAlb_0.9-0.9-0.9/light_yaris_interior_garage_4k/ROT1-0-0_180/image.png,0.21,19.63070227580843,20.596028311148384,13.583114159965136
data/output_10k/output/skin_010/hairModel_027/mel_0.17/fB_0.02/lesion_10/T_050/HbO2x0.5Epix0.1/hairAlb_0.9-0.9-0.9/light_veranda_4k/ROT1-0-0_90/image.png,0.17,30.024565586337946,26.415062568090534,26.66196197226646
data/output_10k/output/skin_010/hairModel_027/mel_0.15/fB_0.02/lesion_20/T_030/HbO2x0.5Epix0.4/hairAlb_0.9-0.9-0.9/light_reinforced_concrete_01_4k/ROT1-0-0_45/image.png,0.15,32.137248981041786,30.30268072048809,59.924411282854905
data/output_10k/output/skin_010/hairModel_053/mel_0.5/fB_0.05/lesion_12/T_050/HbO2x0.5Epix0.05/hairAlb_0.57-0.57-0.57/light_surgery_4k/ROT0-0-1_270/image.png,0.5,26.56505117707799,26.119756156992846,10.84985501270468
data/output_10k/output/skin_010/hairModel_053/mel_0.04/fB_0.005/lesion_6/T_040/HbO2x0.5Epix0.1/hairAlb_0.9-0.9-0.9/light_lythwood_room_4k/ROT0-0-1_90/image.png,0.04,49.54272460638292,47.75715663265607,58.63432478691886
data/output_10k/output/skin_010/hairModel_053/mel_0.05/fB_0.02/lesion_8/T_050/HbO2x0.5Epix0.4/hairAlb_0.57-0.57-0.57/light_reading_room_4k/ROT0-0-1_135/image.png,0.05,42.89307870931185,42.47673376649706,55.39221307127644
data/output_10k/output/skin_010/hairModel_067/mel_0.35/fB_0.002/lesion_7/T_040/HbO2x0.1Epix0.1/hairAlb_0.57-0.57-0.57/light_vintage_measuring_lab_4k/ROT0-0-1_180/image.png,0.35,26.56505117707799,24.893765201640665,15.730472675467762
data/output_10k/output/skin_010/hairModel_048/mel_0.27/fB_0.02/lesion_18/T_040/HbO2x1.0Epix0.025/hairAlb_0.57-0.57-0.57/light_st_fagans_interior_4k/ROT0-0-1_180/image.png,0.27,30.523404813462975,29.5641381125332,16.600935870522427
data/output_10k/output/skin_010/hairModel_034/mel_0.24/fB_0.002/lesion_13/T_030/HbO2x0.1Epix0.4/hairAlb_0.9-0.9-0.9/light_surgery_4k/ROT1-0-0_270/image.png,0.24,37.0342254347894,36.31364541876336,33.16596147918617
data/output_10k/output/skin_010/hairModel_087/mel_0.09/fB_0.005/lesion_13/T_040/HbO2x0.5Epix0.25/hairAlb_0.57-0.57-0.57/light_lythwood_room_4k/ROT0-0-1_270/image.png,0.09,43.830860672092584,43.47923033885623,46.47421466344923
data/output_10k/output/skin_010/hairModel_087/mel_0.19/fB_0.02/lesion_18/T_050/HbO2x1.0Epix0.15/hairAlb_0.57-0.57-0.57/light_rural_asphalt_road_4k/ROT0-0-1_315/image.png,0.19,31.075226779590565,24.800193378565897,42.717626754851906
data/output_10k/output/skin_010/hairModel_082/mel_0.49/fB_0.02/lesion_12/T_050/HbO2x0.1Epix0.25/hairAlb_0.57-0.57-0.57/light_st_fagans_interior_4k/ROT1-0-0_225/image.png,0.49,22.221811225388603,22.344767291320213,0.259216759955832
data/output_10k/output/skin_010/hairModel_082/mel_0.3/fB_0.002/lesion_14/T_050/HbO2x1.0Epix0.4/hairAlb_0.9-0.9-0.9/light_bathroom_4k/ROT1-0-0_135/image.png,0.3,27.743204472006287,29.02320915454079,12.939108154883742
data/output_10k/output/skin_010/hairModel_005/mel_0.05/fB_0.002/lesion_11/T_050/HbO2x0.1Epix0.1/hairAlb_0.57-0.57-0.57/light_lythwood_room_4k/ROT1-0-0_315/image.png,0.05,48.477786519798165,46.46880071438582,55.922609196378396
data/output_10k/output/skin_010/hairModel_004/mel_0.11/fB_0.005/lesion_20/T_030/HbO2x0.1Epix0.05/hairAlb_0.84-0.6328-0.44/light_comfy_cafe_4k/ROT0-0-1_315/image.png,0.11,42.197548480133214,43.03858233222966,55.58986681453132
data/output_10k/output/skin_010/hairModel_018/mel_0.12/fB_0.005/lesion_18/T_030/HbO2x1.0Epix0.1/hairAlb_0.57-0.57-0.57/light_reading_room_4k/ROT1-0-0_45/image.png,0.12,36.81219798809549,37.445715239089004,42.52091062661613
data/output_10k/output/skin_010/hairModel_018/mel_0.27/fB_0.002/lesion_17/T_030/HbO2x0.5Epix0.15/hairAlb_0.57-0.57-0.57/light_school_hall_4k/ROT1-0-0_0/image.png,0.27,17.50924479025766,17.509244790257657,5.307216945160634
data/output_10k/output/skin_010/hairModel_018/mel_0.2/fB_0.002/lesion_19/T_040/HbO2x0.5Epix0.25/hairAlb_0.9-0.9-0.9/light_graffiti_shelter_4k/ROT1-0-0_315/image.png,0.2,35.37700580845057,38.20211749971366,32.544151535209615
data/output_10k/output/skin_010/hairModel_018/mel_0.16/fB_0.05/lesion_15/T_040/HbO2x0.1Epix0.4/hairAlb_0.84-0.6328-0.44/light_kiara_interior_4k/ROT1-0-0_180/image.png,0.16,25.312883801874136,23.853905820592324,17.584592923990115
data/output_10k/output/skin_010/hairModel_045/mel_0.35/fB_0.05/lesion_19/T_040/HbO2x1.0Epix0.025/hairAlb_0.57-0.57-0.57/light_graffiti_shelter_4k/ROT0-0-1_270/image.png,0.35,23.682087724538448,21.625835634951795,8.44731053328347
data/output_10k/output/skin_010/hairModel_051/mel_0.5/fB_0.005/lesion_5/T_050/HbO2x0.5Epix0.1/hairAlb_0.84-0.6328-0.44/light_surgery_4k/ROT1-0-0_45/image.png,0.5,27.290275476137243,25.97439396243132,11.992336774377119
data/output_10k/output/skin_010/hairModel_051/mel_0.31/fB_0.005/lesion_3/T_030/HbO2x0.1Epix0.025/hairAlb_0.57-0.57-0.57/light_st_fagans_interior_4k/ROT0-0-1_315/image.png,0.31,29.420976446249135,28.53998518795997,14.978662888099855
data/output_10k/output/skin_010/hairModel_051/mel_0.25/fB_0.002/lesion_3/T_040/HbO2x1.0Epix0.25/hairAlb_0.57-0.57-0.57/light_vulture_hide_4k/ROT1-0-0_135/image.png,0.25,22.109448343751673,22.109448343751673,12.956985532350556
data/output_10k/output/skin_010/hairModel_019/mel_0.1/fB_0.002/lesion_12/T_050/HbO2x0.5Epix0.15/hairAlb_0.57-0.57-0.57/light_bush_restaurant_4k/ROT0-0-1_45/image.png,0.1,34.69515353123397,32.82854179141253,44.44121991020509
data/output_10k/output/skin_010/hairModel_019/mel_0.47/fB_0.002/lesion_11/T_040/HbO2x0.5Epix0.025/hairAlb_0.84-0.6328-0.44/light_bush_restaurant_4k/ROT0-0-1_270/image.png,0.47,13.60610305424931,13.606103054249308,-8.086228178681198
data/output_10k/output/skin_010/hairModel_019/mel_0.22/fB_0.05/lesion_14/T_050/HbO2x0.5Epix0.4/hairAlb_0.57-0.57-0.57/light_rural_asphalt_road_4k/ROT1-0-0_45/image.png,0.22,28.50401152181143,25.933718277433787,38.325725430171104
data/output_10k/output/skin_010/hairModel_079/mel_0.25/fB_0.05/lesion_4/T_030/HbO2x0.5Epix0.15/hairAlb_0.9-0.9-0.9/light_veranda_4k/ROT0-0-1_135/image.png,0.25,23.55226367289465,20.515524873076462,10.780471121181415
data/output_10k/output/skin_010/hairModel_085/mel_0.28/fB_0.002/lesion_20/T_050/HbO2x0.5Epix0.4/hairAlb_0.57-0.57-0.57/light_bush_restaurant_4k/ROT1-0-0_135/image.png,0.28,21.49204003334457,19.837390204547447,11.23811271630155
data/output_10k/output/skin_010/hairModel_046/mel_0.35/fB_0.005/lesion_1/T_040/HbO2x0.1Epix0.15/hairAlb_0.9-0.9-0.9/light_kiara_interior_4k/ROT0-0-1_180/image.png,0.35,12.885169399703269,10.137803853085137,-10.216422296573707
data/output_10k/output/skin_010/hairModel_056/mel_0.21/fB_0.002/lesion_10/T_040/HbO2x0.1Epix0.05/hairAlb_0.57-0.57-0.57/light_reinforced_concrete_01_4k/ROT1-0-0_225/image.png,0.21,27.863725496424014,28.148199847862294,57.60913254201427
data/output_10k/output/skin_010/hairModel_056/mel_0.22/fB_0.02/lesion_5/T_030/HbO2x0.1Epix0.025/hairAlb_0.9-0.9-0.9/light_floral_tent_4k/ROT0-0-1_90/image.png,0.22,35.469872167400055,31.84516052865566,66.86704334967534
data/output_10k/output/skin_010/hairModel_056/mel_0.02/fB_0.02/lesion_6/T_030/HbO2x1.0Epix0.25/hairAlb_0.84-0.6328-0.44/light_rural_asphalt_road_4k/ROT1-0-0_315/image.png,0.02,49.1391892557262,46.98863785647407,77.5884497862255
data/output_10k/output/skin_010/hairModel_062/mel_0.03/fB_0.02/lesion_9/T_040/HbO2x1.0Epix0.25/hairAlb_0.57-0.57-0.57/light_kiara_interior_4k/ROT0-0-1_45/image.png,0.03,43.46369987111621,41.094300862927874,83.09814285641484
data/output_10k/output/skin_010/hairModel_062/mel_0.02/fB_0.005/lesion_19/T_030/HbO2x0.5Epix0.25/hairAlb_0.9-0.9-0.9/light_comfy_cafe_4k/ROT0-0-1_45/image.png,0.02,52.68672168146835,51.57516970197403,77.74787502807371
data/output_10k/output/skin_010/hairModel_062/mel_0.02/fB_0.02/lesion_17/T_040/HbO2x1.0Epix0.15/hairAlb_0.84-0.6328-0.44/light_lapa_4k/ROT0-0-1_315/image.png,0.02,41.7018570063156,38.84083697085691,53.91623339267254
data/output_10k/output/skin_010/hairModel_062/mel_0.38/fB_0.05/lesion_18/T_050/HbO2x0.1Epix0.15/hairAlb_0.9-0.9-0.9/light_bush_restaurant_4k/ROT0-0-1_315/image.png,0.38,15.897489741925105,14.54703926208894,-6.956527434922592
data/output_10k/output/skin_010/hairModel_072/mel_0.05/fB_0.02/lesion_2/T_040/HbO2x0.1Epix0.4/hairAlb_0.57-0.57-0.57/light_bathroom_4k/ROT0-0-1_45/image.png,0.05,44.6154703404155,44.236101539070006,56.417287646190836
data/output_10k/output/skin_010/hairModel_040/mel_0.3/fB_0.002/lesion_15/T_040/HbO2x0.5Epix0.25/hairAlb_0.9-0.9-0.9/light_vulture_hide_4k/ROT1-0-0_180/image.png,0.3,19.72227776444705,20.67442476087389,7.146364362465996
data/output_10k/output/skin_010/hairModel_040/mel_0.02/fB_0.02/lesion_18/T_040/HbO2x0.1Epix0.4/hairAlb_0.84-0.6328-0.44/light_lythwood_room_4k/ROT0-0-1_0/image.png,0.02,50.78829281798491,50.02407525853955,65.22248374964194
data/output_10k/output/skin_010/hairModel_008/mel_0.17/fB_0.002/lesion_17/T_030/HbO2x0.1Epix0.4/hairAlb_0.57-0.57-0.57/light_st_fagans_interior_4k/ROT0-0-1_270/image.png,0.17,36.81747700217859,35.90972307917768,28.764095996592403
data/output_10k/output/skin_010/hairModel_008/mel_0.5/fB_0.005/lesion_1/T_050/HbO2x0.5Epix0.1/hairAlb_0.84-0.6328-0.44/light_yaris_interior_garage_4k/ROT0-0-1_225/image.png,0.5,3.6913859864512757,3.344650318265879,-21.556119177850203
data/output_10k/output/skin_010/hairModel_008/mel_0.38/fB_0.005/lesion_20/T_050/HbO2x0.5Epix0.25/hairAlb_0.57-0.57-0.57/light_bathroom_4k/ROT1-0-0_45/image.png,0.38,23.92727338004945,25.346175941946694,0.24862292998873
data/output_10k/output/skin_010/hairModel_078/mel_0.29/fB_0.05/lesion_2/T_040/HbO2x0.1Epix0.4/hairAlb_0.57-0.57-0.57/light_vulture_hide_4k/ROT0-0-1_180/image.png,0.29,19.081114428953583,18.86899945506142,-1.634650691213296
data/output_10k/output/skin_010/hairModel_093/mel_0.5/fB_0.02/lesion_7/T_050/HbO2x0.5Epix0.1/hairAlb_0.84-0.6328-0.44/light_lythwood_room_4k/ROT1-0-0_315/image.png,0.5,26.980230718222852,26.985306081794757,15.68041127548622
data/output_10k/output/skin_010/hairModel_093/mel_0.08/fB_0.002/lesion_12/T_050/HbO2x1.0Epix0.1/hairAlb_0.9-0.9-0.9/light_school_hall_4k/ROT0-0-1_90/image.png,0.08,31.41568582356131,30.256437163529263,29.091837973166946
data/output_10k/output/skin_010/hairModel_093/mel_0.4/fB_0.005/lesion_3/T_030/HbO2x1.0Epix0.05/hairAlb_0.57-0.57-0.57/light_comfy_cafe_4k/ROT0-0-1_0/image.png,0.4,28.85566121971652,29.153788846244172,32.11754928614621
data/output_10k/output/skin_010/hairModel_076/mel_0.22/fB_0.005/lesion_20/T_050/HbO2x1.0Epix0.4/hairAlb_0.84-0.6328-0.44/light_surgery_4k/ROT1-0-0_45/image.png,0.22,38.323519939597894,38.784364100297346,33.080466458911985
data/output_10k/output/skin_010/hairModel_077/mel_0.45/fB_0.005/lesion_13/T_040/HbO2x0.5Epix0.4/hairAlb_0.9-0.9-0.9/light_bathroom_4k/ROT1-0-0_45/image.png,0.45,21.60223608407394,20.26049113025188,-7.535660555498884
data/output_10k/output/skin_010/hairModel_031/mel_0.11/fB_0.005/lesion_11/T_050/HbO2x0.1Epix0.25/hairAlb_0.57-0.57-0.57/light_veranda_4k/ROT1-0-0_270/image.png,0.11,36.99193320041479,30.618605408909392,47.72273218669476
data/output_10k/output/skin_010/hairModel_026/mel_0.43/fB_0.05/lesion_7/T_050/HbO2x1.0Epix0.15/hairAlb_0.9-0.9-0.9/light_reading_room_4k/ROT0-0-1_45/image.png,0.43,19.65382405805331,19.653824058053306,-0.02982479150991154
data/output_10k/output/skin_010/hairModel_026/mel_0.18/fB_0.02/lesion_10/T_040/HbO2x0.1Epix0.25/hairAlb_0.57-0.57-0.57/light_vintage_measuring_lab_4k/ROT0-0-1_180/image.png,0.18,37.40535663140855,34.734859539786285,42.83556934970159
data/output_10k/output/skin_010/hairModel_026/mel_0.16/fB_0.002/lesion_19/T_050/HbO2x1.0Epix0.4/hairAlb_0.84-0.6328-0.44/light_vintage_measuring_lab_4k/ROT0-0-1_315/image.png,0.16,39.20720350496784,35.75388725443675,50.250280506626254
data/output_10k/output/skin_010/hairModel_096/mel_0.07/fB_0.05/lesion_10/T_040/HbO2x1.0Epix0.025/hairAlb_0.57-0.57-0.57/light_lythwood_room_4k/ROT1-0-0_225/image.png,0.07,44.159946130303325,43.810051067857565,46.44474980497972
data/output_10k/output/skin_010/hairModel_096/mel_0.42/fB_0.05/lesion_18/T_040/HbO2x1.0Epix0.1/hairAlb_0.57-0.57-0.57/light_comfy_cafe_4k/ROT1-0-0_225/image.png,0.42,27.660738511959526,26.408932273219698,31.27691871254939
data/output_10k/output/skin_010/hairModel_096/mel_0.36/fB_0.005/lesion_11/T_040/HbO2x0.5Epix0.025/hairAlb_0.57-0.57-0.57/light_reading_room_4k/ROT0-0-1_180/image.png,0.36,23.418450445695214,22.619864948040426,11.390547462456034
data/output_10k/output/skin_010/hairModel_022/mel_0.21/fB_0.005/lesion_15/T_030/HbO2x0.1Epix0.05/hairAlb_0.9-0.9-0.9/light_graffiti_shelter_4k/ROT1-0-0_135/image.png,0.21,34.99202019855866,33.13226810243392,30.670944215441168
data/output_10k/output/skin_010/hairModel_022/mel_0.16/fB_0.005/lesion_20/T_030/HbO2x1.0Epix0.05/hairAlb_0.9-0.9-0.9/light_comfy_cafe_4k/ROT1-0-0_135/image.png,0.16,39.20720350496784,39.16521100315867,49.6483877268431
data/output_10k/output/skin_010/hairModel_044/mel_0.39/fB_0.002/lesion_11/T_030/HbO2x0.1Epix0.05/hairAlb_0.84-0.6328-0.44/light_graffiti_shelter_4k/ROT1-0-0_90/image.png,0.39,22.83365417791754,23.400477555192438,11.10757997824407
data/output_10k/output/skin_010/hairModel_092/mel_0.26/fB_0.02/lesion_18/T_030/HbO2x0.5Epix0.4/hairAlb_0.57-0.57-0.57/light_vintage_measuring_lab_4k/ROT1-0-0_45/image.png,0.26,31.938448916671888,30.629998484820693,26.932889643255578
data/output_10k/output/skin_010/hairModel_037/mel_0.48/fB_0.002/lesion_3/T_050/HbO2x0.5Epix0.025/hairAlb_0.84-0.6328-0.44/light_vintage_measuring_lab_4k/ROT0-0-1_270/image.png,0.48,20.68069138881708,15.054316559604828,-1.418677931378664
data/output_10k/output/skin_010/hairModel_037/mel_0.48/fB_0.05/lesion_17/T_050/HbO2x0.5Epix0.4/hairAlb_0.57-0.57-0.57/light_school_hall_4k/ROT1-0-0_180/image.png,0.48,6.379248167613142,3.982520571829031,-16.586939830637736
data/output_10k/output/skin_010/hairModel_066/mel_0.06/fB_0.002/lesion_4/T_040/HbO2x0.5Epix0.15/hairAlb_0.9-0.9-0.9/light_vintage_measuring_lab_4k/ROT0-0-1_270/image.png,0.06,51.81435288940975,55.70400674927797,75.2849404753099
data/output_10k/output/skin_010/hairModel_066/mel_0.06/fB_0.05/lesion_14/T_040/HbO2x0.1Epix0.4/hairAlb_0.9-0.9-0.9/light_graffiti_shelter_4k/ROT1-0-0_135/image.png,0.06,46.2188752351313,47.878369499734035,56.507087865052696
data/output_10k/output/skin_010/hairModel_012/mel_0.09/fB_0.002/lesion_1/T_030/HbO2x0.5Epix0.025/hairAlb_0.9-0.9-0.9/light_lythwood_room_4k/ROT1-0-0_225/image.png,0.09,44.33380002981686,43.99491399474582,46.82252009822095
data/output_10k/output/skin_010/hairModel_012/mel_0.39/fB_0.05/lesion_13/T_040/HbO2x0.1Epix0.25/hairAlb_0.57-0.57-0.57/light_reinforced_concrete_01_4k/ROT1-0-0_180/image.png,0.39,15.316859820876703,14.123186920939592,57.31739451600582
data/output_10k/output/skin_010/hairModel_088/mel_0.09/fB_0.02/lesion_16/T_030/HbO2x0.5Epix0.15/hairAlb_0.9-0.9-0.9/light_surgery_4k/ROT1-0-0_0/image.png,0.09,45.85509739626673,46.355859976106665,49.521671175249715
data/output_10k/output/skin_010/hairModel_080/mel_0.15/fB_0.005/lesion_8/T_030/HbO2x0.5Epix0.1/hairAlb_0.84-0.6328-0.44/light_kiara_interior_4k/ROT1-0-0_315/image.png,0.15,28.417638059017087,27.34987578006988,34.45050318651902
data/output_10k/output/skin_010/hairModel_073/mel_0.43/fB_0.02/lesion_19/T_040/HbO2x0.5Epix0.4/hairAlb_0.9-0.9-0.9/light_bathroom_4k/ROT1-0-0_45/image.png,0.43,21.933885041063043,21.269059839228525,-7.147156129898258
data/output_10k/output/skin_010/hairModel_073/mel_0.35/fB_0.05/lesion_5/T_040/HbO2x0.1Epix0.15/hairAlb_0.84-0.6328-0.44/light_kiara_interior_4k/ROT1-0-0_0/image.png,0.35,11.453891416092217,7.594643368591445,-19.27028293483775
data/output_10k/output/skin_010/hairModel_073/mel_0.24/fB_0.02/lesion_18/T_040/HbO2x1.0Epix0.25/hairAlb_0.57-0.57-0.57/light_lapa_4k/ROT1-0-0_180/image.png,0.24,19.675818598052803,20.095231191904816,5.380443793776436
data/output_10k/output/skin_010/hairModel_058/mel_0.11/fB_0.005/lesion_16/T_030/HbO2x0.5Epix0.25/hairAlb_0.9-0.9-0.9/light_st_fagans_interior_4k/ROT0-0-1_315/image.png,0.11,40.763605200941164,39.96806577717079,38.48248750989142
data/output_10k/output/skin_010/hairModel_003/mel_0.23/fB_0.05/lesion_2/T_040/HbO2x0.5Epix0.1/hairAlb_0.9-0.9-0.9/light_bathroom_4k/ROT1-0-0_0/image.png,0.23,30.024565586337946,31.23478468799235,16.601162224470595
data/output_10k/output/skin_010/hairModel_036/mel_0.45/fB_0.05/lesion_13/T_050/HbO2x0.1Epix0.4/hairAlb_0.57-0.57-0.57/light_lythwood_room_4k/ROT1-0-0_0/image.png,0.45,27.65887110502735,28.072486935852954,17.382874048198172
data/output_10k/output/skin_010/hairModel_036/mel_0.27/fB_0.005/lesion_10/T_040/HbO2x0.1Epix0.25/hairAlb_0.9-0.9-0.9/light_hospital_room_4k/ROT1-0-0_225/image.png,0.27,24.820541335489082,25.407718108948472,5.792564697366559
